"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-13 08:48:01";"";;49.180862;;;49.13885;;;;;;
"2013-02-13 08:48:16";"";;52.591534;;;52.547966;;;;;;
"2013-02-13 08:48:32";"";;53.742943;26.810253;;53.69938;35.925385;;;;;
"2013-02-13 08:48:47";"";;53.35551;27.506065;;53.3135;36.685284;;;;;
"2013-02-13 08:49:02";"";;52.994526;28.201878;;52.95407;37.481804;;;;;
"2013-02-13 08:49:17";"";;52.73001;;;52.691113;;;;;;
"2013-02-13 08:49:31";"";;52.463943;28.906843;;52.42349;38.205082;;;;;
"2013-02-13 08:49:47";"";;52.286564;;;52.227436;;;;;;
"2013-02-13 08:50:02";"";;52.12163;;;52.081177;;;;;;
"2013-02-13 08:50:16";"";;51.955143;28.339209;;51.911575;;;;;;
"2013-02-13 08:50:31";"";;51.84467;;;51.799545;37.540398;;;;;
"2013-02-13 08:50:46";"";;51.720192;27.313803;;51.679737;;;;;;
"2013-02-13 08:51:02";"";;;;;;36.657818;;;;;
"2013-02-13 08:51:16";"";;51.541256;26.325018;;51.49458;36.066376;;;;;
"2013-02-13 08:51:47";"";;51.396553;25.460747;;51.35454;34.95491;;;;;
"2013-02-13 08:52:16";"";;51.28608;24.777752;;51.24407;34.039368;;;;;
"2013-02-13 08:52:32";"";;;;;;33.457085;;;;;
"2013-02-13 08:52:46";"";;;24.173494;;;;;;;;
"2013-02-13 08:53:02";"";;51.161602;;;51.114925;32.477455;;;;;
"2013-02-13 08:53:17";"";;;23.660791;;;;;;;;
"2013-02-13 08:53:31";"";;;;;;31.604029;;;;;
"2013-02-13 08:54:01";"";;51.05113;23.111467;;51.010674;30.816664;;;;;
"2013-02-13 08:54:31";"";;;;;;30.078737;;;;;
"2013-02-13 08:55:01";"";;;;;;29.351797;;;;;
"2013-02-13 08:55:31";"";;50.9391;22.567636;;50.895535;28.71458;;;;;
"2013-02-13 08:56:01";"";;;;;;28.17441;;;;;
"2013-02-13 08:56:32";"";;;;;;27.652552;;;;;
"2013-02-13 08:57:16";"";;;;;;27.05745;;;;;
"2013-02-13 08:58:17";"";;;;;;26.434881;;;;;
"2013-02-13 08:59:17";"";;50.831738;;;50.789726;;;;;;
"2013-02-13 08:59:32";"";;;;;;25.89105;;;;;
"2013-02-13 09:00:46";"";;32.219315;22.049438;;32.172638;25.350882;;;;;
"2013-02-13 09:00:47";"Авария";;;;;;;;;;;
"2013-02-13 09:01:01";"";;17.261848;21.234608;;17.238508;23.651636;;;;;
"2013-02-13 09:01:16";"";;11.008434;19.522545;;10.978871;20.525978;;;;;
"2013-02-13 09:01:31";"";;7.0438423;17.242847;;7.0236144;16.854658;;;;;
"2013-02-13 09:01:46";"";;3.73431;13.512932;;3.7156384;11.474937;;;;;
"2013-02-13 09:02:01";"";;2.2250264;10.715037;;2.200131;7.8457313;;;;;
"2013-02-13 09:02:17";"";;1.0207114;7.748684;;1.0098196;4.311742;;;;;
"2013-02-13 09:02:31";"";;0.4434493;5.9597163;;0.4356695;2.2645915;;;;;
"2013-02-13 09:02:47";"";;0.0575706;4.397803;;0.0575706;0.6312658;;;;;
"2013-02-13 09:03:01";"";;;3.7935455;;;-0.0004578;;;;;
"2013-02-13 09:03:02";"В резерве";;;;;;;;;;;
"2013-02-13 09:04:16";"";;;4.540627;;;0.9517052;;;;;
"2013-02-13 09:04:31";"";;;;;;1.4918746;;;;;
"2013-02-13 09:04:47";"";;;5.597162;;;2.2059968;;;;;
"2013-02-13 09:05:01";"";;;;;;2.7772946;;;;;
"2013-02-13 09:05:16";"";;;6.536507;;;3.3321126;;;;;
"2013-02-13 09:05:31";"";;;7.0949874;;;4.073701;;;;;
"2013-02-13 09:05:46";"";;;;;;4.608377;;;;;
"2013-02-13 09:06:02";"";;;8.014191;;;5.2639046;;;;;
"2013-02-13 09:06:16";"";;;;;;5.8040743;;;;;
"2013-02-13 09:06:31";"";;;8.916915;;;6.421149;;;;;
"2013-02-13 09:06:46";"";;;;;;6.9430075;;;;;
"2013-02-13 09:07:01";"";;;9.722591;;;7.5197988;;;;;
"2013-02-13 09:07:32";"";;;10.440375;;;8.495766;;;;;
"2013-02-13 09:08:01";"";;;11.127031;;;9.469902;;;;;
"2013-02-13 09:08:31";"";;;11.758755;;;10.367132;;;;;
