"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-10 02:40:16";"";;;;;;;;;;;
"2013-02-10 03:21:46";"";;;;;;34.848705;;;;;
"2013-02-10 03:22:01";"";;;;;;34.524605;;;;;
"2013-02-10 03:26:46";"";;;;;71.00168;;;;;;
"2013-02-10 03:31:01";"";;;;;70.89899;;;;;;
"2013-02-10 03:40:31";"";;;;;;;;;;;
"2013-02-10 03:44:46";"";;;8.376745;;;;;;;;
"2013-02-10 03:45:01";"";;;8.1112385;;;;;;;;
"2013-02-10 03:50:31";"";;;8.417029;;;;;;;;
"2013-02-10 03:50:46";"";;;8.102083;;;;;;;;
"2013-02-10 04:40:46";"";;;;;;;;;;;
"2013-02-10 04:41:31";"";;;8.398718;;;;;;;;
"2013-02-10 04:41:46";"";;;8.083772;;;;;;;;
"2013-02-10 04:44:01";"";;;;;71.015686;;;;;;
"2013-02-10 04:44:46";"";;;;;70.90054;;;;;;
"2013-02-10 04:47:31";"";;;8.36759;;;;;;;;
"2013-02-10 04:47:46";"";;;8.09659;;;;;;;;
"2013-02-10 05:27:16";"";;;;;;;;;;;
"2013-02-10 05:29:31";"";;;;;;;;;;572.6619;
"2013-02-10 05:41:01";"";;;;;;;;;;;
"2013-02-10 05:50:01";"";;;;;71.02657;;;;;;
"2013-02-10 05:50:16";"";;;;;70.895874;;;;;;
"2013-02-10 06:01:01";"";;;;;;34.835888;;;;;
"2013-02-10 06:01:31";"";;;;;;34.537422;;;;;
"2013-02-10 06:23:46";"";;52.093624;;;;;;;;;
"2013-02-10 06:31:31";"";;;;;;34.867016;;;;;
"2013-02-10 06:32:01";"";;;;;;34.537422;;;;;
"2013-02-10 06:34:16";"";;;;;70.79318;;;;;;
"2013-02-10 06:34:46";"";;;;;70.908325;;;;;;
"2013-02-10 06:41:16";"";;;;;;;;;;;
"2013-02-10 07:01:46";"";;;;;;;;;;583.2204;
"2013-02-10 07:06:01";"";;;;;;;;;;;
"2013-02-10 07:06:16";"";;;;;;;;;;570.2907;
"2013-02-10 07:06:31";"";;;;;;;6588.0825;;;;
"2013-02-10 07:06:46";"";;;;;;;;;4600.137;;
"2013-02-10 07:09:16";"";;;;;;;;;;;
"2013-02-10 07:09:31";"";;;;;;;;;;;
"2013-02-10 07:13:16";"";;;;;;;;;4654.1543;;
"2013-02-10 07:13:46";"";;;;;;;6642.405;;;581.3458;
"2013-02-10 07:18:16";"";;;8.358435;;;;;;;;
"2013-02-10 07:18:31";"";;;8.041657;;;;;;;;
"2013-02-10 07:26:16";"";;;;;;34.80293;;;;;
"2013-02-10 07:26:31";"";;52.194763;;;;;;;;;
"2013-02-10 07:26:46";"";;52.09051;;;;;;;;;
"2013-02-10 07:27:16";"";;;;;;34.537422;;;;;
"2013-02-10 07:41:16";"";;;;;;;;;;;
"2013-02-10 07:56:31";"";;;8.294347;;;;;;;;
"2013-02-10 07:57:01";"";;;8.041657;;;;;;;;
"2013-02-10 08:06:31";"";;;;;70.796295;;;;;;
"2013-02-10 08:15:46";"";;52.19943;;;;;;;;;
"2013-02-10 08:17:31";"";;52.09518;;;;;;;;;
"2013-02-10 08:18:31";"";;;;;70.90521;;;;;;
"2013-02-10 08:22:46";"";;;;;70.80407;;;;;;
"2013-02-10 08:41:31";"";;;;;;;;;;;
"2013-02-10 08:43:46";"";;;;;70.91143;;;;;;
"2013-02-10 08:44:01";"";;;;;70.78851;;;;;;
"2013-02-10 08:47:16";"";;;;;70.89276;;;;;;
"2013-02-10 08:47:31";"";;;;;70.78696;;;;;;
"2013-02-10 08:58:01";"";;;;;70.895874;;;;;;
"2013-02-10 09:00:16";"";;;;;70.79474;;;;;;
"2013-02-10 09:08:16";"";;;;;;34.793774;;;;;
"2013-02-10 09:08:31";"";;;;;;34.51545;;;;;
"2013-02-10 09:13:31";"";;;8.395056;;;;;;;;
"2013-02-10 09:13:46";"";;;8.074616;;;;;;;;
"2013-02-10 09:18:46";"";;;8.380407;;;;;;;;
"2013-02-10 09:19:01";"";;;8.092927;;;;;;;;
"2013-02-10 09:41:46";"";;;;;;;;;;;
"2013-02-10 10:18:01";"";;;;;;34.835888;;;;;
"2013-02-10 10:18:31";"";;;;;;34.546577;;;;;
"2013-02-10 10:25:01";"";;52.20254;;;;;;;;;
"2013-02-10 10:27:01";"";;52.092068;;;;;;;;;
"2013-02-10 10:33:16";"";;;;;;;;;;;
"2013-02-10 10:41:46";"";;;;;;;;;;;
"2013-02-10 10:51:31";"";;;;;;;;;;591.5038;
"2013-02-10 11:11:16";"";;;;;;;;;;581.04144;
"2013-02-10 11:22:16";"";;52.196316;;;;;;;;;
"2013-02-10 11:29:01";"";;;8.376745;;;;;;;;
"2013-02-10 11:29:46";"";;;8.102083;;;;;;;;
"2013-02-10 11:35:16";"";;52.09051;;;;;;;;;
"2013-02-10 11:42:01";"";;;;;;;;;;;
"2013-02-10 11:44:16";"";;52.19165;;;;;;;;;
"2013-02-10 11:44:31";"";;;;;;;;;;592.81757;
"2013-02-10 11:50:01";"";;;8.449988;;;;;;;;
"2013-02-10 11:50:16";"";;;8.092927;;;;;;;;
"2013-02-10 12:02:46";"";;;;;;;6695.0483;5230.03;;;
"2013-02-10 12:31:31";"";;;;;;;;;;;
"2013-02-10 12:32:01";"";;;;;;;;;;603.6324;
"2013-02-10 12:35:16";"";;;8.343786;;;;;;;;
"2013-02-10 12:37:46";"";;;;;70.91454;;;;;;
"2013-02-10 12:38:16";"";;;;;70.81341;;;;;;
"2013-02-10 12:39:16";"";;52.297455;;;;;;;;;
"2013-02-10 12:40:01";"";;;8.069123;;;;;;;;
"2013-02-10 12:40:46";"";;;8.471962;;;;;;;;
"2013-02-10 12:41:01";"";;;8.175326;;;;;;;;
"2013-02-10 12:42:16";"";;;;;;;;;;;
"2013-02-10 12:57:46";"";;;8.636759;;;;;;;;
"2013-02-10 12:58:01";"";;;8.193637;;;;;;;;
"2013-02-10 13:01:16";"";;;;;;;;;;593.5386;
"2013-02-10 13:11:16";"";;;;;;34.29572;;;;;
"2013-02-10 13:14:01";"";;;;;;34.625317;;;;;
"2013-02-10 13:14:16";"";;;;;;34.33234;;;;;
"2013-02-10 13:21:46";"";;;;;;;;;;603.87274;
"2013-02-10 13:26:31";"";;52.409485;;;;;;;;;
"2013-02-10 13:33:01";"";;;;;70.9161;;;;;;
"2013-02-10 13:34:16";"";;;;;70.805626;;;;;;
"2013-02-10 13:40:01";"";;;;;70.95967;;;;;;
"2013-02-10 13:40:31";"";;;;;70.84297;;;;;;
"2013-02-10 13:42:31";"";;;;;;;;;;;
"2013-02-10 14:00:46";"";;;8.477455;;;;;;;;
"2013-02-10 14:01:01";"";;;8.206454;;;;;;;;
"2013-02-10 14:05:31";"";;;;;;34.616158;;;;;
"2013-02-10 14:05:46";"";;;;;;34.29938;;;;;
"2013-02-10 14:06:16";"";;;;;;34.564888;;;;;
"2013-02-10 14:06:31";"";;;;;;34.29572;;;;;
"2013-02-10 14:39:46";"";;52.513733;;;;;;;;;
"2013-02-10 14:42:46";"";;;;;;;;;;;
"2013-02-10 14:49:46";"";;;;;;;;;;592.5132;
"2013-02-10 15:20:01";"";;;;;70.94566;;;;;;
"2013-02-10 15:29:31";"";;;;;;;;;;603.0556;
"2013-02-10 15:39:16";"";;;8.471962;;;;;;;;
"2013-02-10 15:39:46";"";;;8.188144;;;;;;;;
"2013-02-10 15:43:01";"";;;;;;;;;;;
"2013-02-10 15:43:31";"";;;;;;;;;;;
"2013-02-10 15:46:01";"";;;;;70.8383;;;;;;
"2013-02-10 15:48:01";"";;;;;70.94878;;;;;;
"2013-02-10 15:52:01";"";;;;;70.84764;;;;;;
"2013-02-10 15:52:16";"";;;;;70.95033;;;;;;
"2013-02-10 16:12:16";"";;52.619537;;;;;;;;;
"2013-02-10 16:43:01";"";;;;;;;;;;;
"2013-02-10 16:56:16";"";;;7.886015;;;;;;;;
"2013-02-10 16:56:31";"";;;8.157016;;;;;;;;
"2013-02-10 16:58:01";"";;52.518402;;;;;;;;;
"2013-02-10 17:17:46";"";;;;;71.053024;;;;;;
"2013-02-10 17:21:01";"";;;;;70.95189;;;;;;
"2013-02-10 17:27:16";"";;;;;71.053024;;;;;;
"2013-02-10 17:34:01";"";;;;;70.94566;;;;;;
"2013-02-10 17:38:01";"";;;;;71.06859;;;;;;
